Source,Destination,Item name,Extension,Item size (bytes),Type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name,Server error message
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Brisbane Racing Club\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Brisbane Racing Club/Thumbs.db","Thumbs.db",".db","17408","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","1d8cace8-8591-5b89-b5c3-ae2521af06de","1d8cace8-8591-5b89-b5c3-ae2521af06de","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Brisconnections\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Brisconnections/Thumbs.db","Thumbs.db",".db","68096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","1b246327-3d79-52fc-bfca-26d1e0bed798","1b246327-3d79-52fc-bfca-26d1e0bed798","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Bulimba_Child_Care\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Bulimba_Child_Care/Thumbs.db","Thumbs.db",".db","44032","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","66b44321-0385-5ef0-8bec-7dbe179e3190","66b44321-0385-5ef0-8bec-7dbe179e3190","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Bunnings\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Bunnings/Thumbs.db","Thumbs.db",".db","48640","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e4ecfc5d-5c5e-542a-a040-60ed3caefc9c","e4ecfc5d-5c5e-542a-a040-60ed3caefc9c","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\BUPA\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/BUPA/Thumbs.db","Thumbs.db",".db","91136","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","81799bc2-fc2b-587c-9547-cd7dcb2c3a66","81799bc2-fc2b-587c-9547-cd7dcb2c3a66","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\CABCHARGE\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/CABCHARGE/Thumbs.db","Thumbs.db",".db","39936","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3a47ca02-2615-580c-99c7-cdf3bed977e3","3a47ca02-2615-580c-99c7-cdf3bed977e3","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/.DS_Store",".DS_Store",".DS_Store","6148","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b475132e-6ac6-5d10-9261-441d2c40dc32","b475132e-6ac6-5d10-9261-441d2c40dc32","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\._.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/._.DS_Store","._.DS_Store",".DS_Store","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","369ab8c5-c316-5cf1-b733-a2c534d1861d","369ab8c5-c316-5cf1-b733-a2c534d1861d","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\._Cactus_Jacks_sample_giftcard.ai","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/._Cactus_Jacks_sample_giftcard.ai","._Cactus_Jacks_sample_giftcard.ai",".ai","4171","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","da4702ee-fdeb-5c37-9eb3-a992e6e8429f","da4702ee-fdeb-5c37-9eb3-a992e6e8429f","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\._Cactus_Jacks_sample_giftcard.jpg","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/._Cactus_Jacks_sample_giftcard.jpg","._Cactus_Jacks_sample_giftcard.jpg",".jpg","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","7b49f508-81c2-59d3-905c-603da562ca3d","7b49f508-81c2-59d3-905c-603da562ca3d","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\._Cactus_Jacks_sample_giftcard.tif","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/._Cactus_Jacks_sample_giftcard.tif","._Cactus_Jacks_sample_giftcard.tif",".tif","88689","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4188bb2f-e95a-5a80-9b5e-a5fb1319a69b","4188bb2f-e95a-5a80-9b5e-a5fb1319a69b","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cactus Jacks\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cactus Jacks/Thumbs.db","Thumbs.db",".db","39936","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","97f0b232-96fa-57a0-b4ea-4800451599c8","97f0b232-96fa-57a0-b4ea-4800451599c8","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cafe_Sydney\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cafe_Sydney/Thumbs.db","Thumbs.db",".db","255488","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4523abef-6a2a-55b5-a15b-0b7a3db2d473","4523abef-6a2a-55b5-a15b-0b7a3db2d473","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\CameraHouse\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/CameraHouse/Thumbs.db","Thumbs.db",".db","56320","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","cf085d1b-7c61-52e8-9966-ba9de90b1690","cf085d1b-7c61-52e8-9966-ba9de90b1690","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Camp Quality\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Camp Quality/Thumbs.db","Thumbs.db",".db","165376","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","507627b8-6adb-5969-9ec5-f2b0a285b41c","507627b8-6adb-5969-9ec5-f2b0a285b41c","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cancer Council\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cancer Council/Thumbs.db","Thumbs.db",".db","16384","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b10c8e11-4a03-5992-a2ca-98b251cdd7db","b10c8e11-4a03-5992-a2ca-98b251cdd7db","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/.DS_Store",".DS_Store",".DS_Store","6148","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","431af2eb-5337-5721-9665-ae134874b171","431af2eb-5337-5721-9665-ae134874b171","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\._.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/._.DS_Store","._.DS_Store",".DS_Store","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e6dc04a0-8cd6-57a7-a9a0-f14c1453e2e8","e6dc04a0-8cd6-57a7-a9a0-f14c1453e2e8","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\._Canterbury giftcard sample.ai","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/._Canterbury giftcard sample.ai","._Canterbury giftcard sample.ai",".ai","4171","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","e53d7c42-082b-58fb-b5b4-96e4a177e68f","e53d7c42-082b-58fb-b5b4-96e4a177e68f","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\._Canterbury giftcard sample.jpg","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/._Canterbury giftcard sample.jpg","._Canterbury giftcard sample.jpg",".jpg","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","f30a119c-a132-524c-8ba5-5406d867f6b5","f30a119c-a132-524c-8ba5-5406d867f6b5","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\._Canterbury giftcard sample.tif","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/._Canterbury giftcard sample.tif","._Canterbury giftcard sample.tif",".tif","69298","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","95f3edcc-2463-56f9-9139-af20daf0ccea","95f3edcc-2463-56f9-9139-af20daf0ccea","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Canterbury International\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Canterbury International/Thumbs.db","Thumbs.db",".db","21504","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","98fa3728-89cb-58e6-af3a-fbdd5ff6f551","98fa3728-89cb-58e6-af3a-fbdd5ff6f551","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\CAP\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/CAP/Thumbs.db","Thumbs.db",".db","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4510402c-d675-5a66-814d-e73e0d5b45cf","4510402c-d675-5a66-814d-e73e0d5b45cf","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cardno\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cardno/Thumbs.db","Thumbs.db",".db","23040","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","f2f5d950-1f33-5e54-a26f-a8360fb7a1bb","f2f5d950-1f33-5e54-a26f-a8360fb7a1bb","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cash Converters\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cash Converters/Thumbs.db","Thumbs.db",".db","25600","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","f7db0d80-233c-526c-9ca1-5b9c7a3b0d35","f7db0d80-233c-526c-9ca1-5b9c7a3b0d35","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cash on Tap\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cash on Tap/Thumbs.db","Thumbs.db",".db","33792","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3c560cc3-8000-53f6-ac5b-7244c5025e07","3c560cc3-8000-53f6-ac5b-7244c5025e07","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/.DS_Store",".DS_Store",".DS_Store","6148","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","d65a7ebe-9bcb-55ce-8314-5eadd7f018b5","d65a7ebe-9bcb-55ce-8314-5eadd7f018b5","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._.DS_Store","._.DS_Store",".DS_Store","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","cd34b55c-4aef-5480-a086-6c4ead5b8fae","cd34b55c-4aef-5480-a086-6c4ead5b8fae","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst debit card sample card.ai","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst debit card sample card.ai","._cashfirst debit card sample card.ai",".ai","4171","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","0bc45ed2-bcef-5e08-8de0-1d0b6ec9bd03","0bc45ed2-bcef-5e08-8de0-1d0b6ec9bd03","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst debit card sample card.jpg","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst debit card sample card.jpg","._cashfirst debit card sample card.jpg",".jpg","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","79359c8d-5393-5888-a4b0-fc6e4bb1cd8b","79359c8d-5393-5888-a4b0-fc6e4bb1cd8b","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst debit card sample card.tif","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst debit card sample card.tif","._cashfirst debit card sample card.tif",".tif","78502","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","a6e11bcb-e83e-56e5-b743-0e8f0b291a7c","a6e11bcb-e83e-56e5-b743-0e8f0b291a7c","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst giftcard sample card.ai","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst giftcard sample card.ai","._cashfirst giftcard sample card.ai",".ai","4171","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","018a1b8c-934f-5de4-8bbf-ba43a63a1380","018a1b8c-934f-5de4-8bbf-ba43a63a1380","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst giftcard sample card.jpg","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst giftcard sample card.jpg","._cashfirst giftcard sample card.jpg",".jpg","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b1a1057c-7280-56dd-aaba-db5b3e2da2f9","b1a1057c-7280-56dd-aaba-db5b3e2da2f9","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\._cashfirst giftcard sample card.tif","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/._cashfirst giftcard sample card.tif","._cashfirst giftcard sample card.tif",".tif","78051","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","5c5f8354-02fd-5bbb-99ee-ec358b8e1938","5c5f8354-02fd-5bbb-99ee-ec358b8e1938","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashfirst\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashfirst/Thumbs.db","Thumbs.db",".db","26624","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","74ffd14e-98a6-59ab-abe6-8748b7d3acda","74ffd14e-98a6-59ab-abe6-8748b7d3acda","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/.DS_Store",".DS_Store",".DS_Store","6148","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","52639685-acfc-571c-a838-e870a5d11fa9","52639685-acfc-571c-a838-e870a5d11fa9","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\._.DS_Store","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/._.DS_Store","._.DS_Store",".DS_Store","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","340fe01d-c889-5db4-81e6-3acda79af612","340fe01d-c889-5db4-81e6-3acda79af612","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\._cashsmart debitcard sample.ai","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/._cashsmart debitcard sample.ai","._cashsmart debitcard sample.ai",".ai","4171","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","582129c9-4854-5bfb-95e3-1aa630ca8eda","582129c9-4854-5bfb-95e3-1aa630ca8eda","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\._cashsmart debitcard sample.jpg","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/._cashsmart debitcard sample.jpg","._cashsmart debitcard sample.jpg",".jpg","4096","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6ea561b7-c380-563d-b358-e5e0d587cc09","6ea561b7-c380-563d-b358-e5e0d587cc09","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\._cashsmart debitcard sample.tif","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/._cashsmart debitcard sample.tif","._cashsmart debitcard sample.tif",".tif","74775","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","37993ad9-5397-536d-87ca-700c3dd6f34b","37993ad9-5397-536d-87ca-700c3dd6f34b","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Cashsmart\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Cashsmart/Thumbs.db","Thumbs.db",".db","23552","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","37f9b124-dab1-56e4-a9cd-9c87348fdd8e","37f9b124-dab1-56e4-a9cd-9c87348fdd8e","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Centrebet\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Centrebet/Thumbs.db","Thumbs.db",".db","29696","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3bbd9c79-d36a-55a4-83a7-9d3bf60ce375","3bbd9c79-d36a-55a4-83a7-9d3bf60ce375","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\CFC\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/CFC/Thumbs.db","Thumbs.db",".db","14336","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","19c99729-8e75-556a-b47a-e0ea773cee76","19c99729-8e75-556a-b47a-e0ea773cee76","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\Charity Debit Cards\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/Charity Debit Cards/Thumbs.db","Thumbs.db",".db","24064","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","a5e1b49c-03d8-58c0-8fbf-1aeffce392ad","a5e1b49c-03d8-58c0-8fbf-1aeffce392ad","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\CHILL\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/CHILL/Thumbs.db","Thumbs.db",".db","18432","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","d9574e86-f5f1-5aca-9e89-bb5c9a3ad0bd","d9574e86-f5f1-5aca-9e89-bb5c9a3ad0bd","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia\A\DESIGN\Design Clients\China Rewards\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams663-A/Shared Documents/A/DESIGN/Design Clients/China Rewards/Thumbs.db","Thumbs.db",".db","28672","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","293f9d69-003c-5ade-abd4-8902e62e42fd","293f9d69-003c-5ade-abd4-8902e62e42fd","N/A","N/A","1","b78965f3-e000-4dcf-a277-79cc309b16b3","SF-OFF-FS-01","N/A"
